#mjd: 58885.074
#filter: r
#airmass: 1.424
#seeing: 1.9467850799999997
#m5sigma: 17.9637
#exptime: 10.0
#night: ut200205
#ra dec flux fluxerror
88.149423,15.771400,10477.140,258.02670245574
88.036868,15.774847,46145.847,309.60922796930
88.072898,15.773321,18253.786,226.40072689575
88.168330,15.772743,9488.216,261.52058022653
88.146163,15.774022,4855.114,230.79625085980
88.049062,15.776441,17308.649,257.89233102704
88.216932,15.776665,7785.562,263.05060138949
88.167423,15.776370,2687.926,253.74139162140
88.045768,15.776652,4593.484,274.64681130506
88.206184,15.776853,7021.225,263.96645842814
88.020080,15.778276,15015.384,246.46322243255
88.007205,15.778966,36426.828,288.28419971020
88.227859,15.776920,1868.416,263.67283147089
88.157542,15.777335,2302.234,248.72890608775
88.012019,15.780179,4539.489,241.70944945313
88.164357,15.781911,36375.156,279.57721032416
88.222261,15.783970,81496.635,341.53847408074
88.233686,15.781178,2887.248,236.21097267180
88.068500,15.784227,38276.790,255.21220185198
88.012864,15.785825,50446.309,298.53892663043
88.122682,15.784387,7766.773,221.69369965327
88.179688,15.785200,6003.073,235.07504602743
88.104782,15.785668,7964.966,283.86297786460
88.017968,15.787114,31538.315,272.86994911408
88.162716,15.786548,8455.112,240.38861553481
88.145302,15.786986,13912.352,247.55260681206
88.004249,15.786778,6067.797,222.20218660458
88.112998,15.787588,8068.687,241.79519181916
88.192960,15.788416,11923.182,235.44290976562
88.004066,15.790429,51684.862,304.16001147706
88.141210,15.790722,75593.101,1262.1141846884
88.221229,15.789075,4749.353,222.43299568070
88.021143,15.789493,6391.929,235.41187582249
88.133919,15.789414,5080.830,280.92935802511
88.123596,15.792289,11026.770,248.98100826545
88.218741,15.793498,13630.567,233.97305303309
88.000662,15.794411,21821.872,261.74641754775
88.188883,15.794635,11324.095,218.94718916475
88.130480,15.795465,19692.810,258.62393622255
88.192561,15.796097,29799.154,226.11141001991
87.988315,15.796434,50774.100,294.76341708602
88.118498,15.795081,4398.929,228.48981876787
88.175320,15.795690,4970.377,242.20166436291
88.006763,15.796329,5529.417,265.39436105406
88.083221,15.796822,12942.152,235.55111542995
87.991532,15.799415,48279.197,295.55944981240
88.151671,15.799263,13940.784,246.75132825225
88.189499,15.798309,4888.073,233.43140049570
88.120852,15.798384,4724.701,214.09329376894
87.994606,15.799852,18965.091,248.56021973327
88.129991,15.799736,8320.526,237.90755300410
88.096920,15.800599,10464.145,245.55568963538
88.043900,15.800805,8990.905,267.30655983921
88.102160,15.802666,12251.353,266.05421484274
88.103067,15.805282,62499.760,266.05574971441
88.040242,15.803042,6528.482,243.07869707604
88.171492,15.802966,6749.108,262.85464659694
88.024893,15.805862,66064.772,323.28395886411
87.992050,15.805500,76963.950,316.97104366381
88.226045,15.803928,6421.385,256.71160701262
88.136648,15.804804,13468.318,237.80160996897
88.031247,15.803692,4402.308,258.15291035288
88.187096,15.806426,35126.564,262.28455441667
88.177150,15.805901,21457.999,272.18322668836
88.129639,15.808162,38602.144,270.45867967268
88.208250,15.806742,5043.211,252.39548407889
88.097874,15.808507,15394.717,249.48990255538
88.008115,15.808782,16909.218,268.13978963136
88.227759,15.811704,136711.669,369.64993404913
88.227577,15.814449,48083.801,369.60621333528
88.016482,15.808825,7815.966,270.59696335078
88.160919,15.809825,14567.988,237.51202704857
88.102165,15.810070,8712.124,249.26932218405
88.121837,15.810699,11738.770,213.06222551138
88.142705,15.813495,27723.172,284.08559912017
88.010941,15.813397,14968.642,248.66506469605
88.024422,15.813013,9564.417,263.17874249272
88.162371,15.814355,10849.239,237.12584489070
88.175279,15.814564,13062.667,280.85532397162
88.050821,15.814667,12066.456,263.28240693912
88.180618,15.814174,7825.433,265.92588093577
88.166164,15.814637,10430.802,258.10285691474
87.995931,15.814877,9039.545,251.12942518271
88.046327,15.817226,81937.112,346.55132737311
88.171817,15.814819,5424.415,272.83282523649
88.170794,15.816604,4000.562,272.81039474880
88.079899,15.816933,33926.008,270.69762143834
88.104953,15.816451,15639.525,252.04414201816
88.093317,15.816276,4292.776,237.33292201543
88.157299,15.817275,5593.713,268.94170140475
88.160964,15.818519,21480.973,261.88451446048
88.183052,15.819431,12268.715,256.21182389468
88.074254,15.818029,4106.557,242.34177610165
88.007491,15.819883,20775.384,244.24340884614
88.004974,15.820648,10159.388,244.23052244074
88.232837,15.819376,5108.813,242.01715891835
88.070722,15.819398,5431.971,242.27535985883
88.073014,15.821900,35973.061,297.53297809392
88.010372,15.821094,5621.148,247.44043092678
88.110803,15.821551,5348.708,265.55418412347
88.123725,15.821549,3882.966,248.39923660245
88.229234,15.824441,5858.957,212.55662477315
88.181711,15.829277,18253.923,235.10694953559
88.089306,15.827690,4138.289,266.66947924180
88.068586,15.830221,11196.241,258.32969729217
88.187450,15.829891,7144.299,219.01065988683
88.217004,15.831488,10033.583,237.27166665664
88.166286,15.831059,4035.760,232.55697387507
88.036150,15.831255,4864.495,263.15753580400
88.175062,15.832181,9802.516,235.31469053149
88.201566,15.832555,7282.580,231.06272750082
87.992532,15.836465,29865.794,312.31180625773
88.105684,15.836042,22471.388,244.22876941921
88.023383,15.835210,5814.818,262.99679077328
88.036292,15.835328,4753.188,241.26895487651
88.223732,15.836410,5182.686,228.40873019341
88.210756,15.836898,5991.384,259.47486113750
88.195055,15.838178,22593.381,244.46048211573
88.101285,15.837409,6080.359,221.99637944216
88.012148,15.838164,10835.057,237.11598572053
88.079477,15.839561,32027.254,247.01395898704
88.046160,15.839704,16519.686,228.53943839656
88.075333,15.841156,22447.940,252.93813549573
